image_id	filename	label	path	mean_r	mean_g	mean_b	std_r	std_g	std_b	mean_intensity	std_intensity	entropy	edge_density	nuclei_count	nuclei_density	nuclear_area_fraction	mean_nucleus_area	median_nucleus_area	std_nucleus_area	mean_nucleus_eccentricity	mean_nucleus_solidity	mean_nucleus_perimeter	dist_to_lym	dist_to_tum	dist_to_str	immune_proximity_score	stromal_proximity_score	UMAP1	UMAP2
LYM-TCGA-AMDGAIIS	LYM-TCGA-AMDGAIIS.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-AMDGAIIS.tif	153.60724250637756	97.40802375637756	150.18516820790816	44.59149432071109	51.27109515015375	40.03990719982052	133.73347815688774	44.88940509163458	5.028606461053851	0.1000079719387755	53	0.0010562818877551	0.5709901147959183	540.566037735849	95.0	1767.9575841133528	0.7690365817569469	0.7885775503318732	160.23062897161003	4.258780518497621	3.0931574657065677	5.762268245939865	0.42072681684098656	0.3492951741030954	-0.70352787	0.17120308
LYM-TCGA-AMFHCKKC	LYM-TCGA-AMFHCKKC.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-AMFHCKKC.tif	202.41131218112244	168.92135682397958	198.51957110969389	50.4309259008114	69.70699708867656	49.00092587116972	189.950746704932	56.09484867109906	4.972406921016043	0.1000079719387755	160	0.003188775510204	0.2646882971938775	83.00625	72.0	52.954520212513486	0.6480285350308167	0.8633639117526926	37.33228217547072	3.9077674996414298	7.110326741213511	7.139484700387502	0.6453318138130021	0.4989769001753641	12.14746	-1.2715914
LYM-TCGA-AMVASFYP	LYM-TCGA-AMVASFYP.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-AMVASFYP.tif	170.15551259566325	110.05614237882654	159.1491151147959	45.01879778849176	51.14993514261038	38.90355476913243	146.4535900297619	44.5840144282247	5.120401888597389	0.0999880420918367	64	0.0012755102040816	0.454280931122449	356.15625	85.5	1033.32022835902	0.7657898610971265	0.801275816929174	119.28987806087449	2.9795571224780373	2.5891978450934396	4.6216458202134625	0.4649509378974497	0.35907002914938946	5.1453247	3.1103182
LYM-TCGA-ANMACRFR	LYM-TCGA-ANMACRFR.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-ANMACRFR.tif	164.80727838010205	112.9287707270408	161.07097018494898	50.47003129532617	64.32020116412677	47.546393804774674	146.2690064306973	53.67705118293771	5.143471270187861	0.1000079719387755	62	0.001235650510204	0.5419921875	438.6290322580645	82.5	1188.455384561243	0.7407577143139379	0.801229688203082	155.60982744196306	3.1460927724462766	3.610710840740531	6.253747761349183	0.5343814986266207	0.3660323375451774	1.8250748	-0.97861606
LYM-TCGA-AQDWNQWN	LYM-TCGA-AQDWNQWN.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-AQDWNQWN.tif	205.3972815688776	163.01022401147958	195.28657126913265	43.57048918346755	61.43527880660138	43.618197599451534	187.89802561649657	49.157874815648064	5.0884399988434295	0.1000079719387755	150	0.0029894770408163	0.178352200255102	59.66	55.5	27.405797440201106	0.6830379001626026	0.859041653650541	30.90824721625972	3.4832274117512863	6.43015076407495	5.862095643599587	0.6486336594880308	0.5231062371203649	13.371576	-1.4281365
LYM-TCGA-AQPRRNSQ	LYM-TCGA-AQPRRNSQ.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-AQPRRNSQ.tif	211.98009008290816	174.36778539540816	202.6043726084184	41.65582756523925	60.32373515561568	42.55101778254606	196.3174160289116	47.8317677519513	4.977806264609884	0.1000079719387755	137	0.0027303890306122	0.1586615114795918	58.10948905109489	58.0	25.725581245053835	0.6406845534248597	0.8599480257312186	29.64283553398929	4.282539351489521	6.919765428292128	6.136170469677047	0.617709084364602	0.5300091454468985	13.969733	-0.5800403
LYM-TCGA-ARAGGTET	LYM-TCGA-ARAGGTET.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-ARAGGTET.tif	156.41135204081633	97.12426259566328	148.90529336734693	44.96605457156777	49.6573266711975	39.38492494015301	134.14696933460883	44.27187425727616	5.073751155552529	0.1000079719387755	84	0.0016741071428571	0.5360530931122449	320.20238095238096	98.0	811.9921530784626	0.7550830667322919	0.8092915512698643	113.9940552801977	3.5279642620315737	3.4400304435478204	5.472852126075528	0.493690163224913	0.38596160295795234	-0.17303956	-0.9611564
LYM-TCGA-ASAAYGKL	LYM-TCGA-ASAAYGKL.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-ASAAYGKL.tif	175.11696827168367	122.08049665178572	166.47038424744898	52.58054107224653	63.98498668505172	47.664468802623645	154.55594972363946	54.21107412350779	5.217444902182338	0.1000079719387755	106	0.0021125637755102	0.4377192283163265	207.1981132075472	73.0	375.2891569406113	0.7274894131870633	0.8289176694640115	73.7660179514827	1.9288621670664836	4.452763559477442	6.062762976044463	0.6977475255179074	0.42344656203717557	2.83226	-1.4461813
LYM-TCGA-ASNMVAMA	LYM-TCGA-ASNMVAMA.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-ASNMVAMA.tif	201.38917012117344	165.8156887755102	196.50922751913265	50.40181570190884	69.04264095560858	48.98683959754857	187.9046954719388	55.84889747077236	5.030588480783133	0.0999880420918367	171	0.0034080038265306	0.2693917410714285	79.046783625731	67.0	46.37462666617238	0.6342560949547076	0.8666534925661107	35.91439244191934	4.112057621363873	7.321726392278698	7.369059978854811	0.6403589908242586	0.4983890043262381	10.665973	-1.3004844
LYM-TCGA-ASPWYKGC	LYM-TCGA-ASPWYKGC.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-ASPWYKGC.tif	177.66003667091837	129.3973014987245	173.62123325892858	49.10988890567496	62.82352375512045	45.80859990021915	160.22619047619048	52.22453516872939	5.196180441318522	0.0999880420918367	73	0.0014548788265306	0.4427814094387755	304.3424657534247	88.0	528.2747370315004	0.7475558385431403	0.7772731531909509	100.95453550945687	2.3293092400816984	3.4847174552690015	5.308798317877427	0.5993638553561551	0.39628261837098244	4.8507543	2.3844757
LYM-TCGA-ATAYWAND	LYM-TCGA-ATAYWAND.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-ATAYWAND.tif	187.4811662946429	141.17010124362244	180.2209622130102	50.00888437532886	63.688832009557714	46.3140993502812	169.62407658375852	53.04368810359766	5.206433634676329	0.1000079719387755	225	0.0044842155612244	0.3596141581632653	80.19555555555556	66.0	60.96758321000707	0.6986730523362953	0.8636757207105483	37.11291115394823	3.9451443731580444	7.317998276596417	7.4974289863709105	0.6497296983764962	0.4939444638824896	9.532588	-2.397375
LYM-TCGA-AVNWRLAR	LYM-TCGA-AVNWRLAR.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-AVNWRLAR.tif	212.3944116709184	178.47791772959184	204.87641501913265	44.16197127949551	63.081012333071904	44.50639828599405	198.5829148065476	50.24313386765869	4.872796640695377	0.1000079719387755	135	0.0026905293367346	0.1888153698979592	70.17777777777778	66.0	39.0274104371799	0.6170506171050518	0.8692417397206015	32.63514561770209	4.538272882761871	7.226033978499824	6.657522096765182	0.6142337210103043	0.5204742891033337	13.761636	-0.4450124
LYM-TCGA-AWNPVDQT	LYM-TCGA-AWNPVDQT.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-AWNPVDQT.tif	165.38695790816325	109.4922472895408	158.39748086734693	46.77601002335344	55.582714197044	41.54167439004428	144.42556202168367	47.55564142121152	5.10599019407945	0.1000079719387755	56	0.0011160714285714	0.5164819834183674	462.7678571428572	136.5	816.3772104126391	0.7694517380114784	0.7703146416057223	148.32751936609685	3.1657380066384793	2.517290796684004	5.156930214191356	0.44294880138779413	0.32801906449093376	0.7489824	-0.5833863
LYM-TCGA-AWSREKTF	LYM-TCGA-AWSREKTF.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-AWSREKTF.tif	207.15975765306123	169.70418128188774	199.0968789859694	46.68936699343214	64.13160318563492	45.46496606371864	191.9869393069728	51.72096216367742	5.031857690060337	0.1000079719387755	143	0.0028499681122448	0.1925422512755102	67.55944055944056	63.0	37.56218571237864	0.6188197462870594	0.8657755095495092	32.611405243991584	3.916684689869746	6.964514295175059	6.652045607246151	0.640050265117579	0.5114738483937249	13.008386	-0.907131
LYM-TCGA-AYMAHWFQ	LYM-TCGA-AYMAHWFQ.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-AYMAHWFQ.tif	169.56883769132654	114.8099290497449	164.10397401147958	45.64445922624044	55.075535932661055	40.2848259126414	149.494246917517	46.57769880115313	5.1020731895103575	0.1000079719387755	55	0.0010961415816326	0.5131736288265306	468.1636363636364	175.0	768.3702886602708	0.7902247633183808	0.7777526243097792	145.36217687752935	2.9614039736025313	2.2622383620336217	4.740725059283327	0.43307681052365143	0.3230401511376443	0.8024608	-0.7379252
LYM-TCGA-CAEDDRKH	LYM-TCGA-CAEDDRKH.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CAEDDRKH.tif	180.50643734056123	125.27624760841836	170.56971460459184	48.59657755585551	57.9295061707429	43.08237739024908	158.78413318452382	49.42099643779552	5.208873544169917	0.1000079719387755	142	0.0028300382653061	0.3692004145408163	130.45774647887325	76.5	153.99600430336017	0.7483285432621974	0.838340298463458	52.64493371216171	1.5641478667249649	4.674302053639212	5.364040553374492	0.7492729946233734	0.46564480179958356	3.1151948	-1.8039887
LYM-TCGA-CAQGLEES	LYM-TCGA-CAQGLEES.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CAQGLEES.tif	153.04175302933675	94.2871691645408	148.4806281887755	42.60690278590132	49.001863441761785	37.98678556974393	131.93651679421768	42.77333183510169	4.99410554533319	0.1000079719387755	56	0.0011160714285714	0.5549067283163265	497.19642857142856	113.0	1479.9137935757665	0.7702629234467488	0.757820044172268	152.20739657965345	4.426444868317342	2.911711964474343	5.440653398684992	0.3967906425034293	0.348609266701543	-0.8677823	-0.17962523
LYM-TCGA-CCQEEDQH	LYM-TCGA-CCQEEDQH.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CCQEEDQH.tif	190.1058673469388	141.98238201530611	181.11623086734693	48.484117139625575	61.29234213402995	44.75143273077303	171.06816007653055	51.1397977710727	5.199949247867671	0.1000079719387755	163	0.0032485650510204	0.3283840880102041	101.08588957055214	71.0	98.04158368867836	0.7402747792743497	0.8363366095944688	44.40631443362573	2.2260982296389673	5.551109445688884	5.792480579890588	0.7137663898701117	0.48936090189889536	8.773646	-2.176223
LYM-TCGA-CCWCKSFW	LYM-TCGA-CCWCKSFW.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CCWCKSFW.tif	168.72241709183675	116.04922672193878	164.12788982780611	48.29070164265384	60.50103871658708	44.81316717647947	149.6331778805272	50.83165097699722	5.163498781015832	0.1000079719387755	87	0.0017338966836734	0.5178770727040817	298.67816091954023	112.0	486.8667946471099	0.7126941781690598	0.8015516880397974	110.47396163508472	2.110537474518633	3.636311909474128	5.676841049114125	0.6327487752859313	0.3904490697879983	2.2102418	-1.3203826
LYM-TCGA-CDEVEFQK	LYM-TCGA-CDEVEFQK.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CDEVEFQK.tif	154.32264429209184	97.6986009247449	149.27877869897958	43.768501397645885	52.02615650855628	40.38561249972336	133.76667463860542	44.990493626134985	5.038331543513784	0.1000079719387755	44	0.0008769132653061	0.552375637755102	629.9090909090909	151.5	1077.839881391181	0.788853892337767	0.7262114413125899	195.34771486229727	4.627276880133953	2.7482222356597212	5.61862558623772	0.37261508577429825	0.3284656652254584	-0.8645031	0.027423816
LYM-TCGA-CDHMNITE	LYM-TCGA-CDHMNITE.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CDHMNITE.tif	153.98690609056123	97.95491868622447	150.68032525510205	46.434808646400725	54.926589245970455	42.160037928970965	134.2073833439626	47.44237583910365	5.053345587094262	0.1000079719387755	34	0.0006776147959183	0.5821508290816326	859.1176470588235	90.5	1651.0066940525192	0.7997044945637984	0.7565992931841874	232.2602547191838	4.916918213591726	3.1726195062037115	6.256375110354934	0.3921879860254781	0.33647484543390693	-0.8884114	0.6389632
LYM-TCGA-CDQPNLLY	LYM-TCGA-CDQPNLLY.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CDQPNLLY.tif	176.74746890943877	126.19349888392856	169.48650749362244	50.26496859139029	61.7768118972507	46.311094263479056	157.47582509566325	52.47365743935122	5.222746349018344	0.0999880420918367	238	0.0047433035714285	0.421875	88.94117647058823	61.0	82.23243283754059	0.7338053519670782	0.8421595003741408	42.70508109832651	4.434698191514493	7.299884803171949	7.718048624075511	0.6220830179033565	0.4860778507599163	9.254868	-2.3810694
LYM-TCGA-CEVFYYES	LYM-TCGA-CEVFYYES.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CEVFYYES.tif	207.67317044005105	170.11326132015307	199.5635762117347	46.08121636972583	63.12685062071803	45.09820703641648	192.4500026573129	51.10622793642269	5.040162726374305	0.1000079719387755	146	0.0029097576530612	0.1929209183673469	66.3013698630137	60.0	36.28754453713332	0.6180486787601772	0.8850020617324145	31.390692622918248	4.032048172316905	7.120551728199341	6.742148176809385	0.6384656305898444	0.5136482631083009	13.063712	-0.8579038
LYM-TCGA-CEYVMKMK	LYM-TCGA-CEYVMKMK.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CEYVMKMK.tif	206.00773278061223	169.1193000637755	198.5109414859694	47.15347955095973	65.34651032478655	46.82854075045525	191.21265811011904	52.79290333675197	5.041885311889235	0.1000079719387755	171	0.0034080038265306	0.2166573660714285	63.57309941520468	60.0	26.112871986361085	0.5941453387505256	0.8851970898782484	30.619963612488853	4.3065355970583115	7.608278063978921	7.352167235167581	0.6385561940308675	0.5085595991192171	12.170492	-1.3319795
LYM-TCGA-CFFDRPEL	LYM-TCGA-CFFDRPEL.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CFFDRPEL.tif	185.6817004145408	132.41047512755102	173.99888392857142	47.924915663991335	55.3675760355261	41.55968082004575	164.03035315688777	47.955275985799695	5.182385408347256	0.1000079719387755	200	0.0039859693877551	0.3334861288265306	83.665	71.0	51.15948372491653	0.6939618652913034	0.8661856757763112	37.289405281483006	3.0602322059762157	6.372928408243437	6.425119346469689	0.6755878192762681	0.49796098048598736	9.041529	-2.3100905
LYM-TCGA-CIELFQMA	LYM-TCGA-CIELFQMA.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CIELFQMA.tif	194.8660116390306	153.6611328125	187.7668008609694	50.14363699493271	67.22180947096649	49.12910676365868	178.7646484375	55.181142298021584	5.171944597878335	0.1000079719387755	195	0.0038863201530612	0.2821667729591837	72.60512820512821	64.0	37.46208988870905	0.6341206166848811	0.8652744102708704	34.13136916710089	3.792106515409507	7.337114798667987	7.494150781023183	0.6592657825383683	0.49470591428926236	10.825679	-2.3497965
LYM-TCGA-CKCISMGI	LYM-TCGA-CKCISMGI.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CKCISMGI.tif	193.2451969068877	146.41667330994898	183.7360291772959	49.96776510785265	64.71160844424118	47.18877859854897	174.46596646471085	53.50756988694486	5.200015775182664	0.1000079719387755	211	0.0042051977040816	0.2970742984693877	70.64454976303317	64.0	33.635651732221795	0.6965011617829342	0.8778743757853047	33.07867672825828	3.826231614959431	7.267681838316499	7.323386732171006	0.655105330407136	0.4980911304204554	10.132568	-2.3768978
LYM-TCGA-CLNLNRTQ	LYM-TCGA-CLNLNRTQ.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CLNLNRTQ.tif	194.83416374362244	154.84249441964286	188.54591836734693	52.36726476012704	70.67082113580355	51.13360277265033	179.40752551020412	57.74072830630317	5.128577402969292	0.1000079719387755	190	0.0037866709183673	0.3133769132653061	82.7578947368421	68.0	58.65666665381087	0.6153542794436944	0.8695649654082086	37.66564154404269	3.9668867793641467	7.521471329413338	7.876985851011398	0.6547037669087531	0.4884561642302059	10.688499	-2.3574717
LYM-TCGA-CMHSKSRA	LYM-TCGA-CMHSKSRA.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CMHSKSRA.tif	210.95473931760205	172.57310267857142	201.21996572066325	43.30910085578076	61.20768527720423	43.39338101313812	194.91593590561223	48.90177056160596	4.99296023883074	0.1000079719387755	129	0.002570950255102	0.1520647321428571	59.14728682170543	56.0	27.933503757558725	0.635465538303213	0.8772143597014216	29.43701576729133	4.184820312747605	6.894425503883946	6.246704605749089	0.6222829259311511	0.5246447943491576	13.9129715	-0.6123015
LYM-TCGA-CNNTKENF	LYM-TCGA-CNNTKENF.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CNNTKENF.tif	202.27915736607144	163.8136360012755	195.01694036989795	48.82376247711093	65.90053464852356	47.69263511497443	187.03657791241497	53.82988973654835	5.107408409917361	0.1000079719387755	172	0.0034279336734693	0.2266820790816326	66.12790697674419	57.0	33.87143837335106	0.6304783261504117	0.8591315978661337	32.466855203509205	3.821750436938832	7.17138035650237	7.069852384486372	0.6523510445978691	0.503564578076299	12.012374	-1.8980092
LYM-TCGA-CNVPMISH	LYM-TCGA-CNVPMISH.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CNVPMISH.tif	162.0041055484694	101.31905691964286	152.9607780612245	43.13432665761338	47.91903297913307	36.98458099977346	138.76131350977894	42.249705380520936	5.021533312322363	0.1000079719387755	53	0.0010562818877551	0.5332828443877551	504.8679245283019	156.0	775.0701255610371	0.7847087483022763	0.7403656967778323	161.36304953695404	4.030505717175858	2.2955808426978344	4.808122863556872	0.36287534496582485	0.32315267325643227	-0.22994927	-0.38072145
LYM-TCGA-CQILCVMC	LYM-TCGA-CQILCVMC.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CQILCVMC.tif	183.3446269132653	122.72745934311224	168.72179926658163	46.25189226501144	56.03789552742536	41.470729203370944	158.26462850765307	47.3228971854899	5.1816267878924815	0.1000079719387755	106	0.0021125637755102	0.3526785714285714	166.9433962264151	95.5	174.64097026220975	0.7752676561278126	0.79636364961358	66.00216276114143	1.3903487287249112	3.4016208241381225	4.27540419532501	0.7098586054466421	0.4430910170950574	2.9153893	-1.6653452
LYM-TCGA-CRTFRDRY	LYM-TCGA-CRTFRDRY.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CRTFRDRY.tif	207.0407166772959	168.2092434630102	198.9297871492347	44.820806905511176	60.73129622408133	42.730035104530565	191.39324909651364	49.08086783225151	5.062731295423556	0.1000079719387755	149	0.0029695471938775	0.1809430803571428	60.93288590604027	58.0	30.452441616336426	0.6607664448456846	0.8495134580006583	31.40788685679081	3.732789635853636	6.643636553110294	6.06687112745603	0.6402624981013478	0.5226885282692566	13.443566	-1.2267833
LYM-TCGA-CRWAKHRY	LYM-TCGA-CRWAKHRY.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CRWAKHRY.tif	165.7345742984694	105.21789301658164	156.45450015943877	44.16866079823705	51.12967083123674	38.881811213228495	142.46898915816325	44.25505440404214	5.0845850280096485	0.0999880420918367	71	0.001415019132653	0.5046835140306123	356.6619718309859	233.0	495.5346221943478	0.8070951886090788	0.7415742247276003	121.6669475747922	3.6056252359190655	2.4836698575285054	4.626850814989627	0.4078747735843967	0.34929507583428976	5.0918064	3.4215004
LYM-TCGA-CRYCHNEN	LYM-TCGA-CRYCHNEN.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CRYCHNEN.tif	167.04426419005102	107.74914301658164	158.64461096938774	43.6467683982013	50.64271575717865	37.85669766384702	144.4793393920068	43.62336937014594	5.042685688395493	0.1000079719387755	43	0.0008569834183673	0.5212252869897959	608.2093023255813	255.0	1009.9472599202612	0.7901580150114671	0.7415642084412563	194.1168913949282	3.9268597584392317	1.9995292647375955	4.787204746011877	0.3373941968571196	0.29462319601306775	0.19851346	-0.4291638
LYM-TCGA-CSSCNYFI	LYM-TCGA-CSSCNYFI.tif	LYM	data/raw/crc_val_7k/CRC-VAL-HE-7K/LYM/LYM-TCGA-CSSCNYFI.tif	196.40796396683675	157.8884725765306	190.6293048469388	50.465955247696215	68.92724772804588	49.86839765287974	181.6419137967687	56.131266318311816	5.117592242291234	0.1000079719387755	181	0.0036073022959183	0.2963966836734694	82.1657458563536	71.0	45.54452788232423	0.666836739828435	0.8684180470568525	36.97807293451408	3.5906224021371074	7.0615166089386685	7.245282865067731	0.6629200578021291	0.4935776601726004	11.200141	-2.41751
